gene_id_clean,GSE130_lfc,GSE130_padj,GSE135_lfc,GSE135_padj,gene_symbol,status_130,status_135,Category,Sub_Category
ENSG00000273983,1.41771062492994,0.017649177970722,,,H3C8,UP,NS,Unique_Up,Unique_to_130
ENSG00000134627,1.02327810850534,0.017649177970722,-0.261601431083961,0.38527852570379,PIWIL4,UP,NS,Unique_Up,Unique_to_130
ENSG00000233695,0.942571329640233,0.017649177970722,3.19910356768029,9.784913083645561e-19,GAS6-AS1,UP,UP,Shared_Up,Shared
ENSG00000150782,1.08462504149614,0.0176533338921937,-0.341827075884611,0.308908643782875,IL18,UP,NS,Unique_Up,Unique_to_130
ENSG00000013374,0.325780123026048,0.0176740037482617,0.391724855230241,7.223478323631249e-09,NUB1,UP,UP,Shared_Up,Shared
ENSG00000100320,-0.341911527062762,0.0176978278383466,0.199836599140031,0.0329626445957027,RBFOX2,DOWN,UP,Contradictory,UP_in_135_DOWN_in_130
ENSG00000166501,0.664001777730287,0.0177174492640218,0.0017546304346355,0.996975805050863,PRKCB,UP,NS,Unique_Up,Unique_to_130
ENSG00000174500,0.981147484666524,0.0177194639063719,-0.230898763128639,0.531508540855672,GCSAM,UP,NS,Unique_Up,Unique_to_130
ENSG00000187741,0.56427671535286,0.0177356042405147,0.930091433061853,3.07368287218659e-07,FANCA,UP,UP,Shared_Up,Shared
ENSG00000251191,3.02416147464611,0.0177389063178108,3.94017809693531,4.04813945863761e-05,LINC00589,UP,UP,Shared_Up,Shared
ENSG00000287990,4.28812340398878,0.0178434812543225,3.66602976861081,0.0119672887391348,ENSG00000287990,UP,UP,Shared_Up,Shared
ENSG00000240065,0.737257860939339,0.0179392844409629,-0.319093253019693,0.12311122439717,PSMB9,UP,NS,Unique_Up,Unique_to_130
ENSG00000111642,0.315679669026974,0.0179392844409629,-0.799183113395802,0.0007761858824395,CHD4,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000025772,0.450459088444971,0.0179392844409629,0.382059793291539,4.06398642767628e-06,TOMM34,UP,UP,Shared_Up,Shared
ENSG00000130775,0.661517848879101,0.0179512411095997,-0.660808658080161,0.0048869163533664,THEMIS2,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000274541,1.63795957527841,0.0180725993956909,,,ENSG00000274541,UP,NS,Unique_Up,Unique_to_130
ENSG00000160791,0.983151323852353,0.0180978482413337,0.400484997285462,0.185442649039451,CCR5,UP,NS,Unique_Up,Unique_to_130
ENSG00000138798,3.79214428805448,0.0180988887405453,-0.0667509191518856,0.965392300109877,,UP,NS,Unique_Up,Unique_to_130
ENSG00000181004,0.755587009594356,0.0181831256410679,0.214380177458859,0.458421053616812,BBS12,UP,NS,Unique_Up,Unique_to_130
ENSG00000118369,0.618776276186551,0.0182010641513253,-0.0141597236744668,0.97235020666095,USP35,UP,NS,Unique_Up,Unique_to_130
ENSG00000135677,0.379322014210483,0.0182010641513253,0.398461183324724,0.013407488968699,GNS,UP,UP,Shared_Up,Shared
ENSG00000270550,1.83212041812216,0.0182010641513253,-0.0254191511948864,0.974035300054411,IGHV3-30,UP,NS,Unique_Up,Unique_to_130
ENSG00000254990,0.825159901838129,0.0182070542939675,-0.286179762640695,0.338109160788962,ENSG00000254990,UP,NS,Unique_Up,Unique_to_130
ENSG00000166148,1.75847176568354,0.0182509966655178,-1.6360631373183,9.44637455433608e-05,AVPR1A,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000176390,0.355122437937664,0.0182813675246429,-0.442874635039947,0.0084866785359203,CRLF3,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000117724,1.08289909326312,0.0183276569232113,0.675578552426762,0.040358204442025,CENPF,UP,UP,Shared_Up,Shared
ENSG00000112078,0.291107467368225,0.0183619568672155,0.631510301366308,2.13096892736472e-05,KCTD20,UP,UP,Shared_Up,Shared
ENSG00000166971,0.415252289495798,0.0184027330391281,0.237690249232809,0.0785622961676266,AKTIP,UP,NS,Unique_Up,Unique_to_130
ENSG00000100399,0.991843531487283,0.0184832253814916,0.50970976989263,0.118390395835851,CHADL,UP,NS,Unique_Up,Unique_to_130
ENSG00000069849,0.920810734681284,0.0186324932377458,-0.631659530720882,0.0005573800313439,ATP1B3,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000111671,0.653528063753023,0.0186324932377458,0.766920410827312,0.0002351200382428,SPSB2,UP,UP,Shared_Up,Shared
ENSG00000236751,2.42603314960194,0.0186424507705052,1.41683334578542,0.0298264295297803,LINC01186,UP,UP,Shared_Up,Shared
ENSG00000257803,1.21490627676175,0.0186733779073054,,,PIGAP1,UP,NS,Unique_Up,Unique_to_130
ENSG00000172269,0.473237827495946,0.0186949180150562,0.518850855002715,1.04953140830678e-10,DPAGT1,UP,UP,Shared_Up,Shared
ENSG00000163902,0.411917628857827,0.0187143680963271,0.184673534405949,0.120429860708142,RPN1,UP,NS,Unique_Up,Unique_to_130
ENSG00000163754,0.602354124661641,0.0187889550606965,0.0135435310077727,0.951233850953288,GYG1,UP,NS,Unique_Up,Unique_to_130
ENSG00000152932,1.53810077793215,0.01878942452926,-0.410742198899678,0.413195431472578,RAB3C,UP,NS,Unique_Up,Unique_to_130
ENSG00000214063,0.525558506518588,0.01878942452926,0.911324165178853,5.59433658250548e-06,TSPAN4,UP,UP,Shared_Up,Shared
ENSG00000134780,1.06888934753445,0.0188178584742679,2.24980923127757,2.6399289501494e-09,DAGLA,UP,UP,Shared_Up,Shared
ENSG00000100055,0.682854798073958,0.0188400842453125,0.112538725271276,0.714677074268415,CYTH4,UP,NS,Unique_Up,Unique_to_130
ENSG00000003400,0.288356050014686,0.0188502441818349,0.384361386609004,0.0001996793287337,CASP10,UP,UP,Shared_Up,Shared
ENSG00000138231,0.347835569465492,0.0188502441818349,-0.0173381311395728,0.920797972270555,DBR1,UP,NS,Unique_Up,Unique_to_130
ENSG00000166900,0.570715846327621,0.0188502441818349,0.10767376221389,0.518374057916308,STX3,UP,NS,Unique_Up,Unique_to_130
ENSG00000288765,1.22015242704629,0.0188502441818349,0.329761054779958,0.818136074717353,ENSG00000288765,UP,NS,Unique_Up,Unique_to_130
ENSG00000211829,1.2373696890051,0.0188502441818349,-0.360990505108071,0.256224244989127,TRDC,UP,NS,Unique_Up,Unique_to_130
ENSG00000182952,0.59199546312319,0.0189001132310739,-0.513107394490694,0.0011349132104421,HMGN4,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000170624,0.933846901634889,0.0189181630535974,0.805052769372861,0.0119337608122809,SGCD,UP,UP,Shared_Up,Shared
ENSG00000118894,0.82113345394194,0.0190238825728091,1.68398222151496,2.1976729401505403e-20,EEF2KMT,UP,UP,Shared_Up,Shared
ENSG00000188153,1.07834905831678,0.0190646263217387,1.02719334141227,0.0046534009504722,COL4A5,UP,UP,Shared_Up,Shared
ENSG00000124212,0.713482359067212,0.0191750242635077,0.163399060802116,0.619142517465949,PTGIS,UP,NS,Unique_Up,Unique_to_130
ENSG00000121797,1.0857430930285,0.0191945807196482,-0.0380008642030199,0.92944631904231,CCRL2,UP,NS,Unique_Up,Unique_to_130
ENSG00000160460,-1.1490408723672,0.0191945807196482,1.04941759501072,0.0062077198468448,SPTBN4,DOWN,UP,Contradictory,UP_in_135_DOWN_in_130
ENSG00000132274,0.72186648910654,0.0192358325864583,0.677081113362984,0.0010986471875128,TRIM22,UP,UP,Shared_Up,Shared
ENSG00000155393,0.365510302223369,0.0193123610385246,0.165436942689091,0.250363757569134,HEATR3,UP,NS,Unique_Up,Unique_to_130
ENSG00000142178,1.71213885602673,0.0193123610385246,-1.76360999474329,0.0002058438904963,SIK1,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000159399,0.882262908282883,0.0193568339416967,0.0261818783675056,0.955610219114483,HK2,UP,NS,Unique_Up,Unique_to_130
ENSG00000164332,0.527369944252989,0.019358277143586,-0.188963539087819,0.48621653331018,UBLCP1,UP,NS,Unique_Up,Unique_to_130
ENSG00000283959,1.4682987091817,0.0193647878777133,0.226332334895069,0.677516012732202,ENSG00000283959,UP,NS,Unique_Up,Unique_to_130
ENSG00000175920,1.25956237421449,0.0193765897070171,2.28528804753747,1.0624111279306e-09,DOK7,UP,UP,Shared_Up,Shared
ENSG00000037241,0.736486564182491,0.0193830588206338,-0.576836610745692,5.08584272492886e-06,RPL26L1,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000295419,1.31454013980924,0.0194161488913015,1.22804956056344,2.23322842887558e-05,ENSG00000295419,UP,UP,Shared_Up,Shared
ENSG00000110848,1.09548858536495,0.0194161488913015,-1.51858489644367,4.39476343072655e-08,CD69,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000140678,0.910105995988728,0.0194161488913015,0.261907519728559,0.537142807874919,ITGAX,UP,NS,Unique_Up,Unique_to_130
ENSG00000183087,0.695493890853459,0.019449770306545,1.37030337027794,5.90828062194611e-10,GAS6,UP,UP,Shared_Up,Shared
ENSG00000147443,0.864559440898025,0.0194521556161586,0.377331099629182,0.153263945041672,DOK2,UP,NS,Unique_Up,Unique_to_130
ENSG00000138131,1.66201199255049,0.0194521556161586,2.05939524344927,4.48217745342638e-06,LOXL4,UP,UP,Shared_Up,Shared
ENSG00000136826,1.00050761592645,0.0194521762426498,-1.82510484624088,1.1198660447447401e-17,KLF4,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000175606,0.746822219452115,0.0195371634493961,-0.484319556442564,0.0275806081715581,TMEM70,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000101310,0.47449255480435,0.0195815320580358,0.549575413994438,0.0006983881428831,SEC23B,UP,UP,Shared_Up,Shared
ENSG00000117036,0.334185440555333,0.0195847304842718,0.086367612257765,0.587581224996208,ETV3,UP,NS,Unique_Up,Unique_to_130
ENSG00000185112,0.915439985056327,0.0197482015133505,-0.399151839995731,0.152124798697494,FAM43A,UP,NS,Unique_Up,Unique_to_130
ENSG00000140030,0.894677161649912,0.020005684141993,-0.380934963641711,0.368926994053149,GPR65,UP,NS,Unique_Up,Unique_to_130
ENSG00000068489,0.855504190588065,0.020005684141993,0.0318507091201083,0.946063229953972,PRR11,UP,NS,Unique_Up,Unique_to_130
ENSG00000109805,1.24583885572188,0.0200492971195382,0.883736545131119,0.0413566465770663,NCAPG,UP,UP,Shared_Up,Shared
ENSG00000167553,0.731977504353712,0.0200492971195382,1.85509633656603,9.58700647574733e-24,TUBA1C,UP,UP,Shared_Up,Shared
ENSG00000291130,1.00713014041893,0.0200860047939402,0.672736822933498,0.134763038602161,ENSG00000291130,UP,NS,Unique_Up,Unique_to_130
ENSG00000167286,0.954658513809588,0.0201460103358013,-0.229200048822774,0.557014550678265,CD3D,UP,NS,Unique_Up,Unique_to_130
ENSG00000154165,3.54546454311573,0.0202429798217968,0.0787686872734752,0.944113325659855,GPR15,UP,NS,Unique_Up,Unique_to_130
ENSG00000107290,0.292682239980664,0.0202436885728355,0.320580995195857,0.0075707135152372,SETX,UP,UP,Shared_Up,Shared
ENSG00000145246,0.556222887691134,0.0202871634536672,0.429357157308786,0.075833257713686,ATP10D,UP,NS,Unique_Up,Unique_to_130
ENSG00000112079,0.344374169869788,0.0202871634536672,0.160637395740449,0.224500958406942,STK38,UP,NS,Unique_Up,Unique_to_130
ENSG00000286791,1.00052828060038,0.0203026910053216,0.113699079075563,0.731272901056674,ENSG00000286791,UP,NS,Unique_Up,Unique_to_130
ENSG00000260293,0.742766942114194,0.0203026910053216,1.02021114635821,3.18307370123316e-07,ENSG00000260293,UP,UP,Shared_Up,Shared
ENSG00000211598,1.98675449736328,0.0203175955579992,-0.407836623349024,0.402963050347607,IGKV4-1,UP,NS,Unique_Up,Unique_to_130
ENSG00000136986,0.324490699373666,0.0203349338112517,-0.0852949454019197,0.555769819868156,DERL1,UP,NS,Unique_Up,Unique_to_130
ENSG00000140379,1.3582693043772,0.0203349338112517,-0.579040389512725,0.0773447840896127,BCL2A1,UP,NS,Unique_Up,Unique_to_130
ENSG00000119771,0.797544931192304,0.0204183678105328,1.50889333653318,0.0001149313569644,KLHL29,UP,UP,Shared_Up,Shared
ENSG00000237011,1.03838257278093,0.0204304145353386,,,ENSG00000237011,UP,NS,Unique_Up,Unique_to_130
ENSG00000211698,2.97313003083236,0.0204304145353386,0.207215562417662,0.797799761726639,TRGV4,UP,NS,Unique_Up,Unique_to_130
ENSG00000166401,0.876164673692311,0.0204304145353386,0.776776769113772,0.0005330254344227,SERPINB8,UP,UP,Shared_Up,Shared
ENSG00000049860,0.481568361233508,0.0204442184600976,0.339201218328377,0.0027343493538018,HEXB,UP,UP,Shared_Up,Shared
ENSG00000237213,1.37855248570571,0.0204774082351125,,,RPL23AP22,UP,NS,Unique_Up,Unique_to_130
ENSG00000239523,-0.542899860485291,0.0205308016482494,0.486343338410242,0.0300276302530676,MYLK-AS1,DOWN,UP,Contradictory,UP_in_135_DOWN_in_130
ENSG00000301704,5.16075317180149,0.0205308016482494,,,ENSG00000301704,UP,NS,Unique_Up,Unique_to_130
ENSG00000085840,1.18555803281291,0.0205642164462467,0.956784302012361,0.0045512027446531,ORC1,UP,UP,Shared_Up,Shared
ENSG00000182866,0.912921652217087,0.0206561189741869,-0.0297853222332448,0.938533700494614,LCK,UP,NS,Unique_Up,Unique_to_130
ENSG00000180448,0.4995253491918,0.0206561189741869,0.956472363017167,1.81348722658827e-05,ARHGAP45,UP,UP,Shared_Up,Shared
ENSG00000077420,0.704215018747225,0.0206958181023863,0.39820014657403,0.164434495160822,APBB1IP,UP,NS,Unique_Up,Unique_to_130
ENSG00000170345,1.23984022773692,0.0206958181023863,-6.01038333623412,1.28623324730024e-29,FOS,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000169855,0.720621174684392,0.0206992657310979,-0.0654223900888866,0.87411969275765,ROBO1,UP,NS,Unique_Up,Unique_to_130
ENSG00000118496,0.38022941607935,0.0206992657310979,-0.256492458047205,0.29938166732345,FBXO30,UP,NS,Unique_Up,Unique_to_130
ENSG00000106992,0.709129501685077,0.0207514901142424,0.160222114594335,0.548438076076285,AK1,UP,NS,Unique_Up,Unique_to_130
ENSG00000124587,-0.639659526345439,0.0207662217135029,0.480619838349549,0.0084522354261896,PEX6,DOWN,UP,Contradictory,UP_in_135_DOWN_in_130
ENSG00000107798,0.750172639373298,0.0207669762630115,0.611720773106591,0.0701823989600627,LIPA,UP,NS,Unique_Up,Unique_to_130
ENSG00000232448,1.25016832362804,0.020777451975295,1.64358559868391,0.0119279115043314,ENSG00000232448,UP,UP,Shared_Up,Shared
ENSG00000139354,0.794419592970519,0.0208324980768198,-0.233150414543547,0.547961090014657,GAS2L3,UP,NS,Unique_Up,Unique_to_130
ENSG00000233038,1.27805287505812,0.0209753879070013,0.913732866769532,0.0324426967618803,PTPRN2-AS1,UP,UP,Shared_Up,Shared
ENSG00000293394,2.98028074851956,0.0210100655507086,-0.266100062561705,0.769302824692994,ENSG00000293394,UP,NS,Unique_Up,Unique_to_130
ENSG00000163563,0.88291420313329,0.0210723280614797,0.335302485901029,0.296233380008607,MNDA,UP,NS,Unique_Up,Unique_to_130
ENSG00000203760,1.15181560807538,0.0210723280614797,-0.0364085130870818,0.910515040871498,CENPW,UP,NS,Unique_Up,Unique_to_130
ENSG00000159314,0.551267974235232,0.0210723280614797,0.130292752485978,0.647938608429302,ARHGAP27,UP,NS,Unique_Up,Unique_to_130
ENSG00000184164,0.639647027605851,0.0210723280614797,0.521153613131307,0.0252975920926364,CRELD2,UP,UP,Shared_Up,Shared
ENSG00000144668,0.387457734499038,0.0211079610254639,0.276062169324817,0.193977205799227,ITGA9,UP,NS,Unique_Up,Unique_to_130
ENSG00000121552,1.29521508474201,0.0211079610254639,0.69374278543093,0.0319672125576498,CSTA,UP,UP,Shared_Up,Shared
ENSG00000127951,0.73973506938311,0.0212113713217373,-0.654811699999624,0.0488860716294046,FGL2,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000245293,-0.57289491786619,0.0212372117956648,0.467945719031214,0.0152167580735305,CYP2U1-AS1,DOWN,UP,Contradictory,UP_in_135_DOWN_in_130
ENSG00000185100,0.803180217519959,0.0212696234126275,1.01723218887779,1.85582123698341e-07,ADSS1,UP,UP,Shared_Up,Shared
ENSG00000297754,2.32233904718428,0.0212822786378198,0.918627516025589,0.416240400030119,ENSG00000297754,UP,NS,Unique_Up,Unique_to_130
ENSG00000241755,2.844181019209,0.0212991283808752,-0.881037842756109,0.100998962031673,IGKV1-9,UP,NS,Unique_Up,Unique_to_130
ENSG00000198774,0.608481623464319,0.0213108610961491,0.252634583036665,0.481430990924526,RASSF9,UP,NS,Unique_Up,Unique_to_130
ENSG00000183018,0.817215089572669,0.0213108610961491,1.3077036421045,4.59686674106962e-13,SPNS2,UP,UP,Shared_Up,Shared
ENSG00000160202,1.1430428954573,0.0213108610961491,1.73719573685992,9.23973657075145e-11,CRYAA,UP,UP,Shared_Up,Shared
ENSG00000171161,0.442313685802155,0.0213122944581535,0.184525610481,0.129788806352852,ZNF672,UP,NS,Unique_Up,Unique_to_130
ENSG00000241351,2.04621668008203,0.0213762989427868,-0.455950505592338,0.385739982281776,IGKV3-11,UP,NS,Unique_Up,Unique_to_130
ENSG00000164691,0.746166907384102,0.021419271496976,-0.488512642637415,0.0535937472290134,TAGAP,UP,NS,Unique_Up,Unique_to_130
ENSG00000174695,0.322067578723777,0.0214237521618975,-0.175808439679811,0.514233332880924,TMEM167A,UP,NS,Unique_Up,Unique_to_130
ENSG00000163131,0.747109684086149,0.0214337340359889,0.337667655523681,0.238585066932127,CTSS,UP,NS,Unique_Up,Unique_to_130
ENSG00000148908,1.28311491769812,0.0214337340359889,-0.733870534105329,0.003727629908548,RGS10,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000184207,0.798953189120977,0.0214337340359889,0.61342110998124,0.0009689259734182,PGP,UP,UP,Shared_Up,Shared
ENSG00000123353,0.805268167822322,0.0214372165774649,0.641459408931337,4.67167311643511e-07,ORMDL2,UP,UP,Shared_Up,Shared
ENSG00000165916,0.412381340812079,0.0214472811186672,0.485252173474356,2.52363261607248e-07,PSMC3,UP,UP,Shared_Up,Shared
ENSG00000179715,0.659424937736093,0.0215047264192964,-0.135974448345411,0.673219792338933,PCED1B,UP,NS,Unique_Up,Unique_to_130
ENSG00000276903,1.5792424241177,0.0216288972132248,,,H2AC16,UP,NS,Unique_Up,Unique_to_130
ENSG00000173846,0.865088809857507,0.0217322079506251,0.199213288965231,0.50765228136687,PLK3,UP,NS,Unique_Up,Unique_to_130
ENSG00000143621,0.492102451096307,0.0217322079506251,0.362137859229929,0.0003521313715171,ILF2,UP,UP,Shared_Up,Shared
ENSG00000174307,1.16868228420252,0.0217322079506251,1.96535286748161,2.31994962026182e-12,PHLDA3,UP,UP,Shared_Up,Shared
ENSG00000243290,1.84090917017993,0.0217322079506251,-0.505357166201559,0.347954589491791,IGKV1-12,UP,NS,Unique_Up,Unique_to_130
ENSG00000135049,0.45303395781319,0.0217322079506251,0.04932800829006,0.800913734500628,AGTPBP1,UP,NS,Unique_Up,Unique_to_130
ENSG00000110244,2.16818315872906,0.0217322079506251,0.701642457088574,0.261997899570923,APOA4,UP,NS,Unique_Up,Unique_to_130
ENSG00000135698,0.534261616694212,0.0217322079506251,-0.423908083914257,0.0107133389615357,MPHOSPH6,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000147383,1.47715864015744,0.0217858647954756,0.99408158431096,0.0010363949350183,NSDHL,UP,UP,Shared_Up,Shared
ENSG00000198542,1.41125732704347,0.0218061553362844,2.3316784284257,2.09108435994142e-06,ITGBL1,UP,UP,Shared_Up,Shared
ENSG00000169436,3.86975594683767,0.0218107394958775,0.441969016743238,0.66618245705142,COL22A1,UP,NS,Unique_Up,Unique_to_130
ENSG00000148229,0.366433338476332,0.0218679132472391,0.277630177116644,0.0259296592599162,POLE3,UP,UP,Shared_Up,Shared
ENSG00000168065,2.17760988283371,0.0218768035905317,0.515469473368182,0.380016277557757,SLC22A11,UP,NS,Unique_Up,Unique_to_130
ENSG00000140598,0.273930386831851,0.0218768035905317,0.595308452055732,2.71392024790697e-07,EFL1,UP,UP,Shared_Up,Shared
ENSG00000004700,0.411496527806346,0.0218900421622812,1.25944031926737,1.0435100739697e-07,RECQL,UP,UP,Shared_Up,Shared
ENSG00000230830,3.13079322942338,0.0219701470572434,,,ARPP21-AS1,UP,NS,Unique_Up,Unique_to_130
ENSG00000258227,1.56820792742709,0.0219701470572434,1.17291318777061,0.0101748381830166,CLEC5A,UP,UP,Shared_Up,Shared
ENSG00000198554,0.77223029575405,0.022020045618221,0.670581492130711,0.0318630366164982,WDHD1,UP,UP,Shared_Up,Shared
ENSG00000265683,2.02420125904236,0.022031748626259,-1.1425849585774,0.179279028789303,SYPL1P2,UP,NS,Unique_Up,Unique_to_130
ENSG00000113658,0.313048401735005,0.0220699966167031,-0.250816313723119,0.339193780381554,SMAD5,UP,NS,Unique_Up,Unique_to_130
ENSG00000158062,0.550100603088037,0.0221078709179333,0.409781931602825,0.16312559373369,UBXN11,UP,NS,Unique_Up,Unique_to_130
ENSG00000162825,0.617821017021549,0.0221078709179333,0.0694765891902521,0.814890996057628,NBPF20,UP,NS,Unique_Up,Unique_to_130
ENSG00000138071,0.532168726413839,0.0221078709179333,0.0821029619034994,0.777301991217085,ACTR2,UP,NS,Unique_Up,Unique_to_130
ENSG00000072571,1.27420879247491,0.0221078709179333,0.59876579526483,0.115049764344013,HMMR,UP,NS,Unique_Up,Unique_to_130
ENSG00000148248,0.3134607784679,0.0221078709179333,0.524601628820083,8.204597133991681e-10,SURF4,UP,UP,Shared_Up,Shared
ENSG00000247774,0.60597046167529,0.0221078709179333,-0.4064788294899,0.169868082366546,PCED1B-AS1,UP,NS,Unique_Up,Unique_to_130
ENSG00000263874,1.06889523573854,0.0221078709179333,-0.647488540366349,0.126503212114493,LASP1NB,UP,NS,Unique_Up,Unique_to_130
ENSG00000066294,0.835301654722817,0.0221247117542291,0.649594957974427,0.146561102472862,CD84,UP,NS,Unique_Up,Unique_to_130
ENSG00000122952,1.1564648371005,0.0221290884446272,1.41642774942277,2.77700821375095e-09,ZWINT,UP,UP,Shared_Up,Shared
ENSG00000214160,0.602015058633933,0.0221496732609294,0.63923781601902,3.0778200141245005e-10,ALG3,UP,UP,Shared_Up,Shared
ENSG00000129493,0.264021592294709,0.0221496732609294,0.0480089104973064,0.855214375510778,HEATR5A,UP,NS,Unique_Up,Unique_to_130
ENSG00000213719,0.795330704751209,0.0221845389629364,0.0458974069142767,0.804608011958432,CLIC1,UP,NS,Unique_Up,Unique_to_130
ENSG00000110448,0.819705400013518,0.022306606191191,0.735793942409899,0.0260457370380357,CD5,UP,UP,Shared_Up,Shared
ENSG00000106348,0.743899689437716,0.0223255717110543,0.781721151580999,0.0011625320284483,IMPDH1,UP,UP,Shared_Up,Shared
ENSG00000305851,1.84652114664389,0.0223255717110543,0.370463009631741,0.533121052917495,ENSG00000305851,UP,NS,Unique_Up,Unique_to_130
ENSG00000211632,2.47572799961283,0.0223467878747076,-0.0143343443776803,0.985209941759073,IGKV3D-11,UP,NS,Unique_Up,Unique_to_130
ENSG00000145687,0.936099943946731,0.0224105174372495,-0.761858635853386,6.09358798898362e-06,SSBP2,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000142669,0.815814864007803,0.0224121985987539,-0.430016159633816,0.0171283658422483,SH3BGRL3,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000197153,1.47560736350768,0.0224121985987539,,,H3C12,UP,NS,Unique_Up,Unique_to_130
ENSG00000143398,0.2299665095525,0.0224693578964999,-0.123605582000278,0.264703711294569,PIP5K1A,UP,NS,Unique_Up,Unique_to_130
ENSG00000196950,0.592405377229059,0.0225178228011931,-0.197209097774849,0.490048152831797,SLC39A10,UP,NS,Unique_Up,Unique_to_130
ENSG00000137819,1.04767289015606,0.0225438355182658,1.24464521548811,0.0001469384191076,PAQR5,UP,UP,Shared_Up,Shared
ENSG00000179403,0.746844097494455,0.0225504544985476,0.941522808695776,0.0001944332720547,VWA1,UP,UP,Shared_Up,Shared
ENSG00000136866,0.920918609140072,0.0225525374327314,-0.325253920993228,0.325914323356039,ZFP37,UP,NS,Unique_Up,Unique_to_130
ENSG00000185274,1.73362833306375,0.0225872667312963,0.786167487965868,0.253145187006427,GALNT17,UP,NS,Unique_Up,Unique_to_130
ENSG00000136631,0.188792871141907,0.0226538785824578,0.192021562666696,0.0543827409670685,VPS45,UP,NS,Unique_Up,Unique_to_130
ENSG00000122642,0.376652340513079,0.0226538785824578,0.324109435333316,0.0064935561535061,FKBP9,UP,UP,Shared_Up,Shared
ENSG00000135387,0.293647842485618,0.0226582418937083,0.367961366580958,0.0570221502222842,CAPRIN1,UP,NS,Unique_Up,Unique_to_130
ENSG00000159461,0.349277829925542,0.0226977212211852,0.444432545726277,8.4033522330981e-07,AMFR,UP,UP,Shared_Up,Shared
ENSG00000125869,2.67244747891745,0.0226977212211852,0.926622442460241,0.179067115229019,LAMP5,UP,NS,Unique_Up,Unique_to_130
ENSG00000112242,0.781747050903211,0.0227185405339521,-0.085429879027244,0.724748468845713,E2F3,UP,NS,Unique_Up,Unique_to_130
ENSG00000160190,0.639929823783181,0.0228612443306759,0.625311517011944,0.0009120040150349,SLC37A1,UP,UP,Shared_Up,Shared
ENSG00000089327,0.726351948116652,0.0230797560074715,-0.314234422069035,0.194486491277604,FXYD5,UP,NS,Unique_Up,Unique_to_130
ENSG00000122707,0.604930630839286,0.0230808072652306,-0.26769220945974,0.325047830250991,RECK,UP,NS,Unique_Up,Unique_to_130
ENSG00000113108,0.573514537419467,0.02318065235156,0.401946067591842,0.225664730017537,APBB3,UP,NS,Unique_Up,Unique_to_130
ENSG00000133597,0.476597116788391,0.0231843799602823,0.457677568923042,0.0007040692166778,ADCK2,UP,UP,Shared_Up,Shared
ENSG00000164406,0.815233072308022,0.0232030142438577,0.0939128998194089,0.684084100259475,LEAP2,UP,NS,Unique_Up,Unique_to_130
ENSG00000269951,0.633544616320686,0.0232736781046771,-0.627948665545527,0.532099056069138,ENSG00000269951,UP,NS,Unique_Up,Unique_to_130
ENSG00000211625,2.62216603203883,0.0232750520022497,-0.125448798345356,0.872328658291166,IGKV3D-20,UP,NS,Unique_Up,Unique_to_130
ENSG00000300971,2.96308406825773,0.0232750520022497,,,,UP,NS,Unique_Up,Unique_to_130
ENSG00000150768,0.472619007196707,0.0232750520022497,0.715223711744752,0.0001343571110898,DLAT,UP,UP,Shared_Up,Shared
ENSG00000211890,2.00360020286148,0.0232920244745327,-0.198486010366257,0.784359902370314,IGHA2,UP,NS,Unique_Up,Unique_to_130
ENSG00000141736,0.486395566780018,0.0233641889585359,1.01960036956172,2.02226468710682e-10,ERBB2,UP,UP,Shared_Up,Shared
ENSG00000080573,1.46601495194743,0.0233641889585359,0.809377103321538,0.0742948143750193,COL5A3,UP,NS,Unique_Up,Unique_to_130
ENSG00000153283,0.735452502922472,0.023409833555067,-0.0641963056856173,0.866044209269157,CD96,UP,NS,Unique_Up,Unique_to_130
ENSG00000188483,1.28668232188474,0.023409833555067,1.18385279919467,0.00078661261283,IER5L,UP,UP,Shared_Up,Shared
ENSG00000034510,1.08918200169265,0.0234167046998042,-0.754737310834359,0.0003971864432531,TMSB10,UP,DOWN,Contradictory,UP_in_130_DOWN_in_135
ENSG00000224041,2.85145529651873,0.0234167046998042,-0.696605845707386,0.283374134357434,IGKV3D-15,UP,NS,Unique_Up,Unique_to_130
